StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID1319008722_1,QID1319008722_2,QID1319008722_3,QID63,"#1_1_1","#1_1_2","#1_1_3","#1_1_4",QID75,QID76,QID21,QID23,QID24,QID85,"#1_1_1","#2_1",QID77,QID25,QID29_1,QID29_2,QID30,QID73_1,QID73_2,QID74_1,QID74_2,QID72,"#1_1_1","#2_1","#1_1_1","#1_2_1","#1_3_1","#1_4_1","#1_5_1","#1_6_1","#1_7_1","#1_8_1","#1_9_1","#1_10_1","#1_11_1","#1_12_1","#1_13_1","#2_1","#2_2","#2_3","#2_4","#2_5","#2_6","#2_7","#2_8","#2_9","#2_10","#2_11","#2_12","#2_13",QID33,"#1_1_1","#1_2_1","#2_1","#2_2",QID91,QID37,QID39_1,QID39_2,QID39_3,QID39_4,QID39_5,QID39_6,QID39_7,QID39_8,QID38,QID42,QID41,QID43,QID44,QID45_1,QID45_2,QID45_3,QID45_4,QID45_5,QID45_6,QID46,"#1_1_1","#1_2_1","#2_1","#2_2",QID49,QID87,QID88,"#1_1_1","#1_2_1","#1_3_1","#1_4_1","#1_5_1","#2_1","#2_2","#2_3","#2_4","#2_5",QID51,"#1_1_1","#2_1","#1_1_1","#1_2_1","#1_3_1","#1_4_1","#1_5_1","#1_6_1","#2_1","#2_2","#2_3","#2_4","#2_5","#2_6",QID53,QID54,QID55,QID56,QID57,QID58,QID78
2024-06-03 08:23:25,2024-06-03 18:41:10,IP Address,100,37065,True,2024-06-03 18:41:12,R_6DdcZXA7QbcAK0H,email,EN,June,3,2024,Help Meat the Need,Anchorage,alaska,usa,99501,Yes,Food Bank of Alaska,Food bank,,Yes,,Feeding America,National,No,,2009,15 + years,The program for Food Bank of Alaska has been in effect longer than I have been with Food Bank of Alaska.,July,2023,June,2024,I was not sure of just how to answer these questions. This more of an ongoing program.,40,Estimated,0,0,0,0,0,0,40,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Estimated,Actual,Actual,Actual,Actual,Actual,Actual,,7,7,Estimated,Estimated,Local,,,,9,,,9,,,For Food Bank of Alaska. Our biggest challenge is transportation from Harvest to processor or Food Bank.,No,,Yes,We are always open to expanding the program.,,1,,9,,,,2 to 3 processors,less than 5,Estimated,Estimated,,No,We have been working on the premise of we are the coordinators for these donations.,0,,1-2,0,3 hours a month,Actual,Estimated,Estimated,Actual,Estimated,,,,0,0,0,0,0,0,,,,,,,"I am leaving this page blank as I am not involved in this process. ",Yes,,No,,,
2024-06-04 05:30:24,2024-06-04 13:16:56,IP Address,100,27992,True,2024-06-04 13:16:57,R_7Km9uFKWRgWGyQZ,email,EN,June,3,2024,Farmers and hunters feeding the hungry Greene county Indiana,"Bloomfield ",Indiana,USA,47424,No,,Wild game meat donation program,,Yes,,Farmers and hunters feeding the hungry,National,Yes,"Insurance, accounting, reporting, promotional support, grant writing and submittal",2006,17,"Approximate ",September,2023,January,2024,,33,Actual,2074,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,15,20,Estimated,Estimated,County,,8,8,2,2,,,,,,No,,No,,,,,,,,,1,5,Actual,Actual,,Yes,,1,20,0,0,0,Actual,Estimated,Actual,Estimated,Actual,"National organization has paid staff, local is volunteer.",3020,Actual,0,0,0,3000,0,0,,,,Actual,,,,Yes,8126993444,No,,Hoosiers Feeding the hungry,
2024-06-05 08:05:30,2024-06-05 08:16:25,IP Address,100,654,True,2024-06-05 08:16:26,R_7D22ZC8aHkbLrHH,email,EN,June,5,2024,"Hunters helping the hungry new jersey ",1109 rt 31 Lebanon nj 08833,Nj,Usa,08833,No,,Wild game meat donation program,,No,,,,,,1999,25,,January,2023,December,2023,,"30,000 pounds",Actual,1000,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,15 miles,30 miles,Estimated,Estimated,Multiple counties,,,1,5,6,10,1,1,,,Yes,Work together,Yes,Limited processing facility to expand,3,4,8,3,10,,,7,,Actual,Actual,7 butchers.  3 food banks,Yes,,9,300 hours,0,0,0,Actual,Estimated,Actual,Actual,Actual,,"$80,000",Estimated,"$50,0000",0,0,"$30,000",0,0,Estimated,,,,,,,Yes,"908 482 0435 ",Yes,,None,
2024-05-22 08:35:25,2024-05-22 08:42:53,IP Address,33,448,False,2024-06-05 08:42:56,R_1MYdIIZRQcRMwB2,email,EN,May,22,2024,"North Atlanta FHFH ","Milton ","GA ",United States,30004,Yes,FHFH,Wild game meat donation program,,No,,,,,,1/1/2012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22 09:41:48,2024-05-22 09:42:18,IP Address,2,29,False,2024-06-05 09:42:20,R_1nK0BTQjPt4lznH,email,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06 08:36:27,2024-06-06 09:08:41,IP Address,100,1934,True,2024-06-06 09:08:43,R_5D09LquKKxntL9r,email,EN,June,6,2024,Hunters for the Hungry,N/A,Texas,USA,N/A,Yes,Feeding Texas,Food bank,"Feeding Texas is the state association that represents the food banks across the state. Hunters for the Hungry is facilitated by us - but each food bank handles on-the-ground operations such as processor recruitment and venison donation pickup. At Feeding Texas we have our food banks sign MOU's, provide resources such as training and marketing materials, and process program reimbursements.",Yes,,Feeding Texas,State,Yes,"Described in previous comment - Feeding Texas facilitates reimbursements and provides MOU's and other resources and training to our individual Food Banks (20 food banks in Texas), who operate the program on the ground.",1997,26,"Program was originally started by Texas Association of Community Action Agencies (TACAA), and was transitioned to Feeding Texas in 2014",October,2023,March,2024,,59885,Actual,0,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Our program only accepts deer but I do not have numbers for white tail vs mule.,,,Estimated,Estimated,State,"Of 20 Texas food banks, Hunters for the Hungry in operated by approximately 8-10.",1,2,7,1,8,1,1,1,,Yes,"We work in partnership with Texas Parks & Wildlife. The program is funded primarily through donations made during hunting license purchases. TPWD also helped us last year with marketing the program, particularly to managed land owners.",Yes,"In a large state like Texas there is definitely room to grow this program. Our primary barriers are processor/hunter recruitment, and also the capacity of the individual food banks operators. Usually operating Hunters for the Hungry is one part of their many job responsibilities, so finding time to focus on recruitment and program growth can be difficult.",2,6,1,,7,7,"Other - capacity of individual food bank operators to spend time on processor/hunter recruitment, as mentioned in previous comment",35,10,Estimated,Estimated,,Yes,,0,0,,,,Estimated,Estimated,Estimated,Estimated,Estimated,"Program is operated by full time employees at Food Banks across Texas. In most cases it is only one part of many job responsibilities, so the hours devoted to the program varies widely.",170000,Estimated,150000,10000,10000,0,0,0,Estimated,Estimated,Estimated,,,,Majority of funding comes from Hunting/Fishing license sales. We also have received donations from organizations such as Texas Safari Club and Cabela's.,Yes,"rsinicropi@feedingtexas.org, 281-961-2804",Yes,,,
2024-06-03 08:27:21,2024-06-06 13:38:49,IP Address,100,277887,True,2024-06-06 13:38:50,R_6LoCrwsA82RhECB,email,EN,June,6,2024,"Food from the Field ",Cheyenne,Wyoming,USA,82009,Yes,"Wyoming Hunger Initiative ",Wild game meat donation program,,No,,,,,,2020,4,,October,2023,May,2024,,17347.10,Actual,0,0,1168.4,15276.8,0,0,104.2,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,We did not differentiate between White Tail and Mule Deer populations- deer overall is 797.7 lbs,100,272,Estimated,Estimated,State,,,0,5,0,4,3,5,,,Yes,"Wyoming Department of Agriculture conducts the sanitary inspections necessary for participating processors;
Wyoming Game & Fish Department sends out the flyers to promote the program, assisted with our funding source, and provide in the field support to prepare donations for CWD testing.",Yes,"We are currently looking to find more processors who are geographically located to support all areas of the state. ",0,2,2,2,4,,,11,80,Actual,Estimated,,Yes,https://www.nohungerwyo.org/field,25,75,1,0,12,Estimated,Estimated,Actual,Actual,Estimated,,"60,000",Actual,58500,1500,0,0,0,0,Actual,Actual,,,,,,Yes,"trista.ostrom@wyo.gov
info@nohungerwyo.org ",Yes,,Montana Hunters Against Hunger,
2024-06-07 16:54:15,2024-06-07 17:24:12,IP Address,100,1797,True,2024-06-07 17:24:13,R_3LCmznT8XGUPNka,email,EN,June,7,2024,Venison Donation Coalition Inc.,Bath,NY,United States,14810,No,,"Wild game meat donation program,Sportsmen, hunting, or conservation organization,Food bank",,No,,,,,,1999,25,,July,2023,June,2024,,,Actual,8059,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,10,30,Estimated,Estimated,Multiple counties,,,,,,,,,,No Challenges,No,,Yes,,4,0,0,0,0,,,25,13,Actual,Actual,,Yes,,8,80,0,1,1100,Actual,Estimated,Actual,Actual,Estimated,Board of Directors are the volunteers.,,,3335.00,"14,430.00",0,"10,129.00",5866.00,0,Actual,Actual,Actual,Actual,Actual,Actual,,Yes,Voicemail 607-664-2538 will return call.,Yes,,"Feeding New York State, Albany NY",
2024-06-10 07:54:26,2024-06-10 08:03:11,IP Address,100,524,True,2024-06-10 08:03:12,R_3D8ffRp2YL7qR9n,email,EN,May,1,2024,,"Spartanburg, SC 29316, USA",South Carolina,United States,29302,No,,Food bank,,No,we are the only wild game donation organization statewide,,,,,2004,20,,December,2004,,,,,Actual,"1,450,000",0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,we only deal with whitetails,300,350,Estimated,Estimated,State,,,,4,10,7,4,7,,,No,no support from our DNR,Yes,working on funding,10,,,,5,,,30,130,Actual,Actual,,Yes,,40,"5,100",0,0,0,Actual,Estimated,Actual,Estimated,Actual,,,,0,0,0,0,0,0,,,,,,,,Yes,484 542 9158,Yes,,,
2024-06-10 14:33:00,2024-06-10 14:57:13,IP Address,100,1452,True,2024-06-10 14:57:14,R_7hltwg6iwfa6Oct,email,EN,June,10,2024,Arkansas Hunters Feeding the Hungry,,Arkansas,,,No,,Wild game meat donation program,,No,We are a stand alone 501(c)(3),,,,,2000,24,,October,2000,,,We have an ongoing operation. We don't have an open and end date.,"71,200",Actual,"71,200",0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,10,30,Estimated,Estimated,State,,5,,6,5,3,2,2,,Although we had a record year we still face challenges of hunters taking that extra deer and donating.,Yes,Yes we work very closely with the Arkansas Game and Fish and the Arkansas Bowhunters Association.,Yes,We are starting to get more interest in larger Deer management assistant programs across the state. We possibly will have a need to collect and transport more deer with some of the larger clubs that have extra doe tags that need to be harvested. In the past we have not been able to capture that potential market.,7,6,3,7,7,,,70,150,Estimated,Estimated,Every year we add some processors and some go out of business but approximately 70 ish currently. Food banks and relief organizations are not an issue. We have organizations asking all the time to help. Protein/protein/protein are their ask. We assign at least one food pantry per processor and depending on the volume the processor produce we add more.,No,,10,1000,1,1,,Estimated,Estimated,Actual,Actual,Actual,We have only one full time paid employee and one part time accountant.,"258,000",Estimated,"125,000",0,"50,000","53,000","25,000","5,000",Estimated,,Estimated,Estimated,Estimated,Estimated,We are currently working on corporate sponsors for the upcoming year. The public donations are from the license sales checkoff option. We get a lot of grants for our backpack wild game snack stick program.,Yes,,Yes,,None I'm aware of.,
2024-05-28 10:03:57,2024-05-28 10:38:24,IP Address,18,2067,False,2024-06-11 10:38:25,R_5tyGjd6f0JKJa8h,email,EN,May,28,2024,HUSH,,Iowa,,,No,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29 12:35:01,2024-05-29 12:50:45,IP Address,2,943,False,2024-06-12 12:50:50,R_52Pd8kuG1IxDDOF,email,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19 10:29:04,2024-06-19 11:06:15,IP Address,100,2231,True,2024-06-19 11:06:16,R_7LzIOcHna5wUKOP,email,EN,June,19,2024,Hunter's Against Hunger,"Oklahoma City ","OK ","USA ",73105,No,,Wild game meat donation program,,No,,,,,,2001,23,,October,2023,January,2024,Archery Season is open from October - January,"38,232.75",Estimated,"38,232.75",0,0,0,0,0,0,0,0,0,0,0,0,Estimated,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,,,Estimated,Estimated,State,,,,,,,,,,,No,,No,,,,,,,,,26,?,Actual,Actual,,No,,,,1,1,40/week,Estimated,Estimated,Actual,Actual,Actual,"One employee oversees and coordinates the entire program. ",100k,Actual,0,0,0,0,100k,0,,,,,Estimated,,,No,,No,,N/A,
2024-06-19 10:30:58,2024-06-19 12:25:00,IP Address,100,6842,True,2024-06-19 12:25:01,R_7CsjYyi3bbDYiiU,email,EN,June,19,2024,"Virginia Hunters Who Care, Inc.",Big Island,Virginia,United States,24526,No,,Wild game meat donation program,"Accept donated deer and have them processed, the meat is then distributed to feeding programs, foodbanks etc. at no cost to them.",No,We are an independent program Our 501 C3 IRS determination number is 54-1650687,,,,,1991,33 years,,February,2023,January,2024,"Our period runs to incorporate the state's majority of various hunting seasons provided the most donations and impact. ","185,685 ",Actual,"184,775",0,0,0,0,910,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,"40 ",60,Estimated,Estimated,State,,0,0,6,8,10,2,4,,"Lower hunter numbers, and dropping processor numbers are having a large affect on deer donations",Yes,"We work closely with our Department of Wildlife Resources regarding hunting seasons, deer collection, and especially in the collection and testing of deer donated to HFTH in all Disease Management Areas affected by Chronic Wasting Disease. ",Yes,"We have experienced a huge increase in the number of feeding and distribution programs requesting assistance from our program. Based upon the requests and current distribution figures our program, if we could acquire the deer and financial donations in any year we could process and distribute an estimated 1 million pounds of venison. Our desire and current efforts are to find additional processors and in some cases assist them with some cooler and freezer for storage. More processors and / or refrigerated coolers will allow for collection of additional deer donated from hunters, farmers, and through herd management efforts.",8,8,8,1,10,,,55,184,Actual,Actual,,Yes,We keep processor listings up to date but do not list feeding programs.,100,100,2,2,100,Estimated,Estimated,Actual,Estimated,Estimated,," 620,000",Estimated,232000,10000,140000,198000,"12,000",28000,Estimated,Estimated,Estimated,Estimated,Estimated,Estimated,,Yes,"Office 1-800-352-4868
Cell (434) 942 - 9827",Yes,,NO,
2024-06-20 05:51:20,2024-06-20 06:01:24,IP Address,100,603,True,2024-06-20 06:01:25,R_50jYQR7AHo1gzjN,email,EN,June,19,2024,farmers and hunters feeding the hungry,Fort Recovery,OH,United States,45846,No,,Wild game meat donation program,,Yes,,farmers and hunters feeding the hungry,National,Yes,They provide some funding/match.  We do the coordination of donation/delivery advertising,,,"I dont recall...10 years in our county
",,,,,I have not done any fund raising or donations for a few years,"1,000",Actual,20x50.....1000,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,15,50,Estimated,Estimated,Multiple counties,,,,,,,,,,"THe problem really has become that the meat processors only want to take deboned deer meat and do the grinding or make sausage etc.  They do not want whole deer.  ",Yes,Ohio DNR helped by matching donated funds,Yes,plenty of need and people would come from further off to donate their deer.  But the meat processor couldn't handle so many deer coming in all at once and still do their beef and pork,0,,,,0,,,1,1,Actual,Actual,,No,,1,20,,,,Actual,Estimated,Actual,Estimated,Actual,,"2,000",,100%,0,0,0,0,0,,,,,,,,Yes,4198528506,No,,,
2024-06-06 14:51:41,2024-06-06 14:51:50,IP Address,2,9,False,2024-06-20 14:51:56,R_6V8hYF3DfbpFzhQ,email,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 13:00:39,2024-06-21 03:43:17,IP Address,100,52957,True,2024-06-21 03:43:18,R_3PcClO2icsNVgAN,email,EN,June,20,2024,Soul Hunter Sportsman Ministry Hunters for the Hungry,Elizabeth City,NC,United States,27909,Yes,Nc hunters for hungry,Other,"Soul Hunters Sportsman Ministry ",No,,,,,,09/01/2012,12,,September,2023,April,2024,,300 lbs,Actual,0,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,35 miles,70 miles,Actual,Estimated,Multiple counties,,9,,5,,7,6,0,,,Yes,Nc biologists came and aged the deer,Yes,Some surrounding counties need cooler collecting stations,10,5,10,10,2,2,,1,1,Actual,Actual,,No,,5,20,0,Q,Q,Actual,Actual,Actual,Actual,Actual,,$2000,Actual,$1000,$2000,0,0,0,0,Estimated,Actual,Actual,Actual,Actual,Actual,,No,,No,,,
2024-06-11 09:29:46,2024-06-11 09:32:17,IP Address,29,151,False,2024-06-25 09:32:20,R_6ue2kLnIh0ZprVf,email,EN,June,11,2024,Hunters for the Hungry,San Antonio,Texas,United States,78227,Yes,Feeding Texas,"Wild game meat donation program,Food bank",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 15:23:22,2024-06-14 10:40:26,IP Address,82,847024,False,2024-06-28 10:40:28,R_5uyEVen0jq42YN3,email,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actual,0,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,,,Estimated,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,Actual,Actual,,,,,,,,,Actual,Estimated,Actual,Estimated,Actual,,,,,,,,,,,,,,,,,,,,,,
2024-06-21 15:35:50,2024-06-21 15:47:01,IP Address,33,670,False,2024-07-05 15:47:03,R_7Le91DZkcpxZDjm,email,EN,June,21,1991,Deer Exchange,Lincoln,NE,USA,68506,No,,Natural resource state agency,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08 06:47:03,2024-07-08 07:07:25,IP Address,100,1221,True,2024-07-08 07:07:25,R_3GHpHPu7T9vFwV5,email,EN,July,8,2024,God's Helping Hands,Hemlock,Michigan,United States,48626,No,,Other,A church that helps locals with food and clothing.,No,,,,,,2022,2,,October,2023,December,2023,,675,Estimated,15,0,0,0,0,0,0,0,0,0,0,0,0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,,10,40,Estimated,Estimated,Multiple counties,This is a local program that services about 3 counties.,,,8,8,7,7,5,,,Yes,The State of Michigan DNR gave me some permits to shoot antlerless deer.,Yes,,8,7,7,7,8,,,3,2,Actual,Actual,,No,We do not list meat processors on our web site.,30,1000,0,0,0,Actual,Estimated,Actual,Actual,Actual,,2000,Actual,0,,0,1,0,0,,,,Actual,,,"We received one grant. ",Yes,989-444-8382,No,,,
